Game Name,Date,Player Count,game_id,
Celeste, 2021-03-01,1100,504230,
Celeste, 2021-02-01,1656,504230,
Celeste, 2021-01-01,1783,504230,
Celeste, 2020-12-01,1895,504230,
Celeste, 2020-11-01,1322,504230,
Celeste, 2020-10-01,1075,504230,
Celeste, 2020-09-01,757,504230,
Celeste, 2020-08-01,668,504230,
Celeste, 2020-07-01,1036,504230,
Celeste, 2020-06-01,1037,504230,
Celeste, 2020-05-01,775,504230,
Celeste, 2020-04-01,1053,504230,
Celeste, 2020-03-01,1765,504230,
Celeste, 2020-02-01,787,504230,
Celeste, 2020-01-01,1089,504230,
Celeste, 2019-12-01,1015,504230,
Celeste, 2019-11-01,1018,504230,
Celeste, 2019-10-01,1011,504230,
Celeste, 2019-09-01,2252,504230,
Celeste, 2019-08-01,419,504230,
Celeste, 2019-07-01,823,504230,
Celeste, 2019-06-01,908,504230,
Celeste, 2019-05-01,343,504230,
Celeste, 2019-04-01,665,504230,
Celeste, 2019-03-01,531,504230,
Celeste, 2019-02-01,784,504230,
Celeste, 2019-01-01,1973,504230,
Celeste, 2018-12-01,1125,504230,
Celeste, 2018-11-01,475,504230,
Celeste, 2018-10-01,229,504230,
Celeste, 2018-09-01,229,504230,
Celeste, 2018-08-01,318,504230,
Celeste, 2018-07-01,707,504230,
Celeste, 2018-06-01,639,504230,
Celeste, 2018-05-01,296,504230,
Celeste, 2018-04-01,388,504230,
Celeste, 2018-03-01,619,504230,
Celeste, 2018-02-01,1147,504230,
Celeste, 2018-01-01,1197,504230,
Celeste, 2017-12-01,3,504230,
Celeste, 2017-11-01,4,504230,
Celeste, 2017-10-01,4,504230,
Celeste, 2017-09-01,1,504230,
Celeste, 2017-08-01,2,504230,
Celeste, 2017-07-01,1,504230,
Celeste, 2017-06-01,2,504230,
Celeste, 2017-05-01,2,504230,
Celeste, 2017-04-01,2,504230,
Celeste, 2017-03-01,2,504230,
Destiny 2, 2023-11-01,103704,1085660,
Destiny 2, 2023-10-01,69434,1085660,
Destiny 2, 2023-09-01,141472,1085660,
Destiny 2, 2023-08-01,145741,1085660,
Destiny 2, 2023-07-01,88032,1085660,
Destiny 2, 2023-06-01,110253,1085660,
Destiny 2, 2023-05-01,193495,1085660,
Destiny 2, 2023-04-01,142188,1085660,
Destiny 2, 2023-03-01,254694,1085660,
Destiny 2, 2023-02-01,316750,1085660,
Destiny 2, 2023-01-01,96604,1085660,
Destiny 2, 2022-12-01,122279,1085660,
Destiny 2, 2022-11-01,60878,1085660,
Destiny 2, 2022-10-01,103063,1085660,
Destiny 2, 2022-09-01,149576,1085660,
Destiny 2, 2022-08-01,193209,1085660,
Destiny 2, 2022-07-01,103075,1085660,
Destiny 2, 2022-06-01,118955,1085660,
Destiny 2, 2022-05-01,180392,1085660,
Destiny 2, 2022-04-01,88334,1085660,
Destiny 2, 2022-03-01,229217,1085660,
Destiny 2, 2022-02-01,290112,1085660,
Destiny 2, 2022-01-01,78867,1085660,
Destiny 2, 2021-12-01,155470,1085660,
Destiny 2, 2021-11-01,76489,1085660,
Destiny 2, 2021-10-01,128632,1085660,
Destiny 2, 2021-09-01,141204,1085660,
Destiny 2, 2021-08-01,178241,1085660,
Destiny 2, 2021-07-01,116526,1085660,
Destiny 2, 2021-06-01,105997,1085660,
Destiny 2, 2021-05-01,187599,1085660,
Destiny 2, 2021-04-01,95331,1085660,
Destiny 2, 2021-03-01,87492,1085660,
Destiny 2, 2021-02-01,132255,1085660,
Destiny 2, 2021-01-01,79523,1085660,
Destiny 2, 2020-12-01,141667,1085660,
Destiny 2, 2020-11-01,242284,1085660,
Destiny 2, 2020-10-01,94557,1085660,
Destiny 2, 2020-09-01,98491,1085660,
Destiny 2, 2020-08-01,122571,1085660,
Destiny 2, 2020-07-01,122873,1085660,
Destiny 2, 2020-06-01,214725,1085660,
Destiny 2, 2020-05-01,76972,1085660,
Destiny 2, 2020-04-01,101389,1085660,
Destiny 2, 2020-03-01,119116,1085660,
Destiny 2, 2020-02-01,93069,1085660,
Destiny 2, 2020-01-01,108822,1085660,
Destiny 2, 2019-12-01,138602,1085660,
Destiny 2, 2019-11-01,196352,1085660,
Destiny 2, 2019-10-01,292513,1085660,
Destiny 2, 2019-09-01,214100,1085660,
Party Animals, 2023-11-01,14051,1260320,
Party Animals, 2023-10-01,35562,1260320,
Party Animals, 2023-09-01,104174,1260320,
Grand Theft Auto 5, 2023-11-01,167896,271590,
Grand Theft Auto 5, 2023-10-01,168159,271590,
Grand Theft Auto 5, 2023-09-01,167204,271590,
Grand Theft Auto 5, 2023-08-01,170910,271590,
Grand Theft Auto 5, 2023-07-01,181652,271590,
Grand Theft Auto 5, 2023-06-01,208374,271590,
Grand Theft Auto 5, 2023-05-01,153782,271590,
Grand Theft Auto 5, 2023-04-01,156583,271590,
Grand Theft Auto 5, 2023-03-01,169805,271590,
Grand Theft Auto 5, 2023-02-01,174174,271590,
Grand Theft Auto 5, 2023-01-01,176830,271590,
Grand Theft Auto 5, 2022-12-01,181290,271590,
Grand Theft Auto 5, 2022-11-01,164887,271590,
Grand Theft Auto 5, 2022-10-01,169332,271590,
Grand Theft Auto 5, 2022-09-01,177377,271590,
Grand Theft Auto 5, 2022-08-01,196395,271590,
Grand Theft Auto 5, 2022-07-01,197912,271590,
Grand Theft Auto 5, 2022-06-01,133619,271590,
Grand Theft Auto 5, 2022-05-01,139814,271590,
Grand Theft Auto 5, 2022-04-01,153902,271590,
Grand Theft Auto 5, 2022-03-01,147585,271590,
Grand Theft Auto 5, 2022-02-01,155135,271590,
Grand Theft Auto 5, 2022-01-01,159258,271590,
Grand Theft Auto 5, 2021-12-01,174663,271590,
Grand Theft Auto 5, 2021-11-01,137450,271590,
Grand Theft Auto 5, 2021-10-01,136657,271590,
Grand Theft Auto 5, 2021-09-01,151408,271590,
Grand Theft Auto 5, 2021-08-01,207408,271590,
Grand Theft Auto 5, 2021-07-01,219112,271590,
Grand Theft Auto 5, 2021-06-01,157667,271590,
Grand Theft Auto 5, 2021-05-01,147228,271590,
Grand Theft Auto 5, 2021-04-01,178194,271590,
Grand Theft Auto 5, 2021-03-01,183304,271590,
Grand Theft Auto 5, 2021-02-01,146940,271590,
Grand Theft Auto 5, 2021-01-01,185083,271590,
Grand Theft Auto 5, 2020-12-01,258721,271590,
Grand Theft Auto 5, 2020-11-01,157463,271590,
Grand Theft Auto 5, 2020-10-01,129316,271590,
Grand Theft Auto 5, 2020-09-01,126518,271590,
Grand Theft Auto 5, 2020-08-01,154677,271590,
Grand Theft Auto 5, 2020-07-01,135395,271590,
Grand Theft Auto 5, 2020-06-01,173103,271590,
Grand Theft Auto 5, 2020-05-01,261658,271590,
Grand Theft Auto 5, 2020-04-01,243940,271590,
Grand Theft Auto 5, 2020-03-01,209493,271590,
Grand Theft Auto 5, 2020-02-01,269460,271590,
Grand Theft Auto 5, 2020-01-01,241819,271590,
Grand Theft Auto 5, 2019-12-01,204956,271590,
Grand Theft Auto 5, 2019-11-01,138708,271590,
Grand Theft Auto 5, 2019-10-01,117320,271590,
Grand Theft Auto 5, 2019-09-01,126593,271590,
Grand Theft Auto 5, 2019-08-01,176449,271590,
Grand Theft Auto 5, 2019-07-01,198011,271590,
Grand Theft Auto 5, 2019-06-01,109417,271590,
Grand Theft Auto 5, 2019-05-01,108887,271590,
Grand Theft Auto 5, 2019-04-01,91679,271590,
Grand Theft Auto 5, 2019-03-01,126518,271590,
Grand Theft Auto 5, 2019-02-01,120401,271590,
Grand Theft Auto 5, 2019-01-01,118732,271590,
Grand Theft Auto 5, 2018-12-01,120817,271590,
Grand Theft Auto 5, 2018-11-01,81851,271590,
Grand Theft Auto 5, 2018-10-01,81844,271590,
Grand Theft Auto 5, 2018-09-01,97920,271590,
Grand Theft Auto 5, 2018-08-01,123560,271590,
Grand Theft Auto 5, 2018-07-01,162602,271590,
Grand Theft Auto 5, 2018-06-01,124304,271590,
Grand Theft Auto 5, 2018-05-01,83671,271590,
Grand Theft Auto 5, 2018-04-01,82754,271590,
Grand Theft Auto 5, 2018-03-01,95390,271590,
Grand Theft Auto 5, 2018-02-01,94308,271590,
Grand Theft Auto 5, 2018-01-01,168575,271590,
Grand Theft Auto 5, 2017-12-01,170644,271590,
Grand Theft Auto 5, 2017-11-01,85467,271590,
Grand Theft Auto 5, 2017-10-01,84442,271590,
Grand Theft Auto 5, 2017-09-01,101770,271590,
Grand Theft Auto 5, 2017-08-01,121837,271590,
Grand Theft Auto 5, 2017-07-01,112074,271590,
Grand Theft Auto 5, 2017-06-01,132106,271590,
Grand Theft Auto 5, 2017-05-01,84002,271590,
Grand Theft Auto 5, 2017-04-01,95667,271590,
Grand Theft Auto 5, 2017-03-01,97354,271590,
Grand Theft Auto 5, 2017-02-01,102076,271590,
Grand Theft Auto 5, 2017-01-01,116228,271590,
Grand Theft Auto 5, 2016-12-01,126819,271590,
Grand Theft Auto 5, 2016-11-01,86608,271590,
Grand Theft Auto 5, 2016-10-01,86008,271590,
Grand Theft Auto 5, 2016-09-01,61787,271590,
Grand Theft Auto 5, 2016-08-01,63746,271590,
Grand Theft Auto 5, 2016-07-01,71859,271590,
Grand Theft Auto 5, 2016-06-01,78286,271590,
Grand Theft Auto 5, 2016-05-01,46874,271590,
Grand Theft Auto 5, 2016-04-01,65831,271590,
Grand Theft Auto 5, 2016-03-01,65042,271590,
Grand Theft Auto 5, 2016-02-01,73019,271590,
Grand Theft Auto 5, 2016-01-01,93713,271590,
Grand Theft Auto 5, 2015-12-01,85031,271590,
Grand Theft Auto 5, 2015-11-01,73221,271590,
Grand Theft Auto 5, 2015-10-01,76970,271590,
Grand Theft Auto 5, 2015-09-01,47429,271590,
Grand Theft Auto 5, 2015-08-01,50764,271590,
Grand Theft Auto 5, 2015-07-01,61067,271590,
Grand Theft Auto 5, 2015-06-01,85285,271590,
Grand Theft Auto 5, 2015-05-01,216918,271590,
Grand Theft Auto 5, 2015-04-01,364544,271590,
Grand Theft Auto 5, 2015-03-01,360761,271590,
War Thunder, 2023-11-01,115429,236390,
War Thunder, 2023-10-01,111550,236390,
War Thunder, 2023-09-01,102081,236390,
War Thunder, 2023-08-01,87471,236390,
War Thunder, 2023-07-01,77738,236390,
War Thunder, 2023-06-01,83056,236390,
War Thunder, 2023-05-01,96275,236390,
War Thunder, 2023-04-01,113250,236390,
War Thunder, 2023-03-01,110494,236390,
War Thunder, 2023-02-01,98137,236390,
War Thunder, 2023-01-01,88110,236390,
War Thunder, 2022-12-01,87443,236390,
War Thunder, 2022-11-01,88331,236390,
War Thunder, 2022-10-01,81761,236390,
War Thunder, 2022-09-01,74970,236390,
War Thunder, 2022-08-01,66658,236390,
War Thunder, 2022-07-01,57389,236390,
War Thunder, 2022-06-01,65526,236390,
War Thunder, 2022-05-01,63690,236390,
War Thunder, 2022-04-01,76204,236390,
War Thunder, 2022-03-01,72969,236390,
War Thunder, 2022-02-01,51218,236390,
War Thunder, 2022-01-01,45500,236390,
War Thunder, 2021-12-01,44006,236390,
War Thunder, 2021-11-01,47670,236390,
War Thunder, 2021-10-01,42448,236390,
War Thunder, 2021-09-01,43814,236390,
War Thunder, 2021-08-01,38210,236390,
War Thunder, 2021-07-01,34240,236390,
War Thunder, 2021-06-01,40275,236390,
War Thunder, 2021-05-01,40619,236390,
War Thunder, 2021-04-01,54720,236390,
War Thunder, 2021-03-01,63406,236390,
War Thunder, 2021-02-01,43666,236390,
War Thunder, 2021-01-01,40783,236390,
War Thunder, 2020-12-01,50002,236390,
War Thunder, 2020-11-01,56655,236390,
War Thunder, 2020-10-01,42259,236390,
War Thunder, 2020-09-01,35742,236390,
War Thunder, 2020-08-01,35188,236390,
War Thunder, 2020-07-01,29535,236390,
War Thunder, 2020-06-01,32741,236390,
War Thunder, 2020-05-01,39099,236390,
War Thunder, 2020-04-01,41453,236390,
War Thunder, 2020-03-01,43817,236390,
War Thunder, 2020-02-01,24589,236390,
War Thunder, 2020-01-01,23027,236390,
War Thunder, 2019-12-01,23632,236390,
War Thunder, 2019-11-01,21493,236390,
War Thunder, 2019-10-01,22739,236390,
War Thunder, 2019-09-01,23430,236390,
War Thunder, 2019-08-01,18741,236390,
War Thunder, 2019-07-01,15999,236390,
War Thunder, 2019-06-01,19367,236390,
War Thunder, 2019-05-01,21040,236390,
War Thunder, 2019-04-01,25853,236390,
War Thunder, 2019-03-01,23540,236390,
War Thunder, 2019-02-01,20164,236390,
War Thunder, 2019-01-01,21194,236390,
War Thunder, 2018-12-01,23281,236390,
War Thunder, 2018-11-01,23690,236390,
War Thunder, 2018-10-01,26744,236390,
War Thunder, 2018-09-01,22530,236390,
War Thunder, 2018-08-01,18731,236390,
War Thunder, 2018-07-01,17747,236390,
War Thunder, 2018-06-01,21726,236390,
War Thunder, 2018-05-01,19626,236390,
War Thunder, 2018-04-01,23680,236390,
War Thunder, 2018-03-01,27703,236390,
War Thunder, 2018-02-01,19104,236390,
War Thunder, 2018-01-01,19099,236390,
War Thunder, 2017-12-01,20924,236390,
War Thunder, 2017-11-01,22842,236390,
War Thunder, 2017-10-01,23168,236390,
War Thunder, 2017-09-01,19394,236390,
War Thunder, 2017-08-01,15708,236390,
War Thunder, 2017-07-01,15778,236390,
War Thunder, 2017-06-01,18654,236390,
War Thunder, 2017-05-01,20162,236390,
War Thunder, 2017-04-01,20710,236390,
War Thunder, 2017-03-01,22217,236390,
War Thunder, 2017-02-01,18499,236390,
War Thunder, 2017-01-01,19036,236390,
War Thunder, 2016-12-01,20764,236390,
War Thunder, 2016-11-01,17930,236390,
War Thunder, 2016-10-01,21680,236390,
War Thunder, 2016-09-01,24744,236390,
War Thunder, 2016-08-01,17240,236390,
War Thunder, 2016-07-01,14426,236390,
War Thunder, 2016-06-01,23684,236390,
War Thunder, 2016-05-01,17791,236390,
War Thunder, 2016-04-01,20741,236390,
War Thunder, 2016-03-01,24200,236390,
War Thunder, 2016-02-01,17784,236390,
War Thunder, 2016-01-01,22454,236390,
War Thunder, 2015-12-01,23811,236390,
War Thunder, 2015-11-01,35313,236390,
War Thunder, 2015-10-01,17788,236390,
War Thunder, 2015-09-01,15575,236390,
War Thunder, 2015-08-01,15283,236390,
War Thunder, 2015-07-01,17179,236390,
War Thunder, 2015-06-01,21159,236390,
War Thunder, 2015-05-01,25230,236390,
War Thunder, 2015-04-01,25053,236390,
War Thunder, 2015-03-01,24962,236390,
War Thunder, 2015-02-01,29480,236390,
War Thunder, 2015-01-01,29040,236390,
War Thunder, 2014-12-01,23837,236390,
War Thunder, 2014-11-01,22249,236390,
War Thunder, 2014-10-01,24614,236390,
War Thunder, 2014-09-01,24601,236390,
War Thunder, 2014-08-01,16032,236390,
War Thunder, 2014-07-01,15720,236390,
War Thunder, 2014-06-01,14332,236390,
War Thunder, 2014-05-01,25968,236390,
War Thunder, 2014-04-01,26228,236390,
War Thunder, 2014-03-01,20438,236390,
War Thunder, 2014-02-01,11541,236390,
War Thunder, 2014-01-01,12284,236390,
War Thunder, 2013-12-01,22203,236390,
War Thunder, 2013-11-01,22129,236390,
War Thunder, 2013-10-01,13218,236390,
War Thunder, 2013-09-01,14886,236390,
War Thunder, 2013-08-01,18880,236390,
War Thunder, 2013-07-01,12850,236390,
War Thunder, 2013-06-01,1,236390,
War Thunder, 2013-05-01,2,236390,
War Thunder, 2013-03-01,1,236390,
Apex Legends, 2023-11-01,439844,1172470,
Apex Legends, 2023-10-01,436084,1172470,
Apex Legends, 2023-09-01,454151,1172470,
Apex Legends, 2023-08-01,452006,1172470,
Apex Legends, 2023-07-01,351165,1172470,
Apex Legends, 2023-06-01,452616,1172470,
Apex Legends, 2023-05-01,585958,1172470,
Apex Legends, 2023-04-01,562634,1172470,
Apex Legends, 2023-03-01,605171,1172470,
Apex Legends, 2023-02-01,624473,1172470,
Apex Legends, 2023-01-01,413896,1172470,
Apex Legends, 2022-12-01,412961,1172470,
Apex Legends, 2022-11-01,405728,1172470,
Apex Legends, 2022-10-01,386994,1172470,
Apex Legends, 2022-09-01,499077,1172470,
Apex Legends, 2022-08-01,511676,1172470,
Apex Legends, 2022-07-01,348415,1172470,
Apex Legends, 2022-06-01,353279,1172470,
Apex Legends, 2022-05-01,412556,1172470,
Apex Legends, 2022-04-01,376328,1172470,
Apex Legends, 2022-03-01,354951,1172470,
Apex Legends, 2022-02-01,393116,1172470,
Apex Legends, 2022-01-01,265202,1172470,
Apex Legends, 2021-12-01,245789,1172470,
Apex Legends, 2021-11-01,318330,1172470,
Apex Legends, 2021-10-01,252135,1172470,
Apex Legends, 2021-09-01,275617,1172470,
Apex Legends, 2021-08-01,330509,1172470,
Apex Legends, 2021-07-01,262535,1172470,
Apex Legends, 2021-06-01,266609,1172470,
Apex Legends, 2021-05-01,330879,1172470,
Apex Legends, 2021-04-01,220537,1172470,
Apex Legends, 2021-03-01,228948,1172470,
Apex Legends, 2021-02-01,198235,1172470,
Apex Legends, 2021-01-01,130490,1172470,
Apex Legends, 2020-12-01,113382,1172470,
Apex Legends, 2020-11-01,117320,1172470,
Rainbow Six Siege, 2023-11-01,59951,359550,
Rainbow Six Siege, 2023-10-01,94965,359550,
Rainbow Six Siege, 2023-09-01,95149,359550,
Rainbow Six Siege, 2023-08-01,84760,359550,
Rainbow Six Siege, 2023-07-01,71046,359550,
Rainbow Six Siege, 2023-06-01,68586,359550,
Rainbow Six Siege, 2023-05-01,66908,359550,
Rainbow Six Siege, 2023-04-01,77344,359550,
Rainbow Six Siege, 2023-03-01,88504,359550,
Rainbow Six Siege, 2023-02-01,65006,359550,
Rainbow Six Siege, 2023-01-01,67090,359550,
Rainbow Six Siege, 2022-12-01,64310,359550,
Rainbow Six Siege, 2022-11-01,46283,359550,
Rainbow Six Siege, 2022-10-01,54972,359550,
Rainbow Six Siege, 2022-09-01,66588,359550,
Rainbow Six Siege, 2022-08-01,62508,359550,
Rainbow Six Siege, 2022-07-01,64957,359550,
Rainbow Six Siege, 2022-06-01,71005,359550,
Rainbow Six Siege, 2022-05-01,71543,359550,
Rainbow Six Siege, 2022-04-01,93674,359550,
Rainbow Six Siege, 2022-03-01,109487,359550,
Rainbow Six Siege, 2022-02-01,78263,359550,
Rainbow Six Siege, 2022-01-01,75214,359550,
Rainbow Six Siege, 2021-12-01,84396,359550,
Rainbow Six Siege, 2021-11-01,72178,359550,
Rainbow Six Siege, 2021-10-01,80679,359550,
Rainbow Six Siege, 2021-09-01,111638,359550,
Rainbow Six Siege, 2021-08-01,93643,359550,
Rainbow Six Siege, 2021-07-01,90538,359550,
Rainbow Six Siege, 2021-06-01,100732,359550,
Rainbow Six Siege, 2021-05-01,109460,359550,
Rainbow Six Siege, 2021-04-01,142501,359550,
Rainbow Six Siege, 2021-03-01,201053,359550,
Rainbow Six Siege, 2021-02-01,113595,359550,
Rainbow Six Siege, 2021-01-01,124281,359550,
Rainbow Six Siege, 2020-12-01,124380,359550,
Rainbow Six Siege, 2020-11-01,95794,359550,
Rainbow Six Siege, 2020-10-01,115637,359550,
Rainbow Six Siege, 2020-09-01,163904,359550,
Rainbow Six Siege, 2020-08-01,132047,359550,
Rainbow Six Siege, 2020-07-01,122813,359550,
Rainbow Six Siege, 2020-06-01,126901,359550,
Rainbow Six Siege, 2020-05-01,146761,359550,
Rainbow Six Siege, 2020-04-01,194477,359550,
Rainbow Six Siege, 2020-03-01,199307,359550,
Rainbow Six Siege, 2020-02-01,180463,359550,
Rainbow Six Siege, 2020-01-01,160055,359550,
Rainbow Six Siege, 2019-12-01,140398,359550,
Rainbow Six Siege, 2019-11-01,125817,359550,
Rainbow Six Siege, 2019-10-01,127276,359550,
Rainbow Six Siege, 2019-09-01,148620,359550,
Rainbow Six Siege, 2019-08-01,139650,359550,
Rainbow Six Siege, 2019-07-01,128935,359550,
Rainbow Six Siege, 2019-06-01,140445,359550,
Rainbow Six Siege, 2019-05-01,115531,359550,
Rainbow Six Siege, 2019-04-01,125421,359550,
Rainbow Six Siege, 2019-03-01,135746,359550,
Rainbow Six Siege, 2019-02-01,136018,359550,
Rainbow Six Siege, 2019-01-01,137631,359550,
Rainbow Six Siege, 2018-12-01,130554,359550,
Rainbow Six Siege, 2018-11-01,118926,359550,
Rainbow Six Siege, 2018-10-01,123993,359550,
Rainbow Six Siege, 2018-09-01,143730,359550,
Rainbow Six Siege, 2018-08-01,135451,359550,
Rainbow Six Siege, 2018-07-01,117024,359550,
Rainbow Six Siege, 2018-06-01,143183,359550,
Rainbow Six Siege, 2018-05-01,142308,359550,
Rainbow Six Siege, 2018-04-01,125070,359550,
Rainbow Six Siege, 2018-03-01,178953,359550,
Rainbow Six Siege, 2018-02-01,125454,359550,
Rainbow Six Siege, 2018-01-01,109318,359550,
Rainbow Six Siege, 2017-12-01,100845,359550,
Rainbow Six Siege, 2017-11-01,99655,359550,
Rainbow Six Siege, 2017-10-01,60052,359550,
Rainbow Six Siege, 2017-09-01,70963,359550,
Rainbow Six Siege, 2017-08-01,73864,359550,
Rainbow Six Siege, 2017-07-01,47328,359550,
Rainbow Six Siege, 2017-06-01,43245,359550,
Rainbow Six Siege, 2017-05-01,44112,359550,
Rainbow Six Siege, 2017-04-01,45794,359550,
Rainbow Six Siege, 2017-03-01,47655,359550,
Rainbow Six Siege, 2017-02-01,65010,359550,
Rainbow Six Siege, 2017-01-01,34504,359550,
Rainbow Six Siege, 2016-12-01,31008,359550,
Rainbow Six Siege, 2016-11-01,41938,359550,
Rainbow Six Siege, 2016-10-01,19493,359550,
Rainbow Six Siege, 2016-09-01,18569,359550,
Rainbow Six Siege, 2016-08-01,28545,359550,
Rainbow Six Siege, 2016-07-01,39536,359550,
Rainbow Six Siege, 2016-06-01,15357,359550,
Rainbow Six Siege, 2016-05-01,14522,359550,
Rainbow Six Siege, 2016-04-01,29128,359550,
Rainbow Six Siege, 2016-03-01,11355,359550,
Rainbow Six Siege, 2016-02-01,16094,359550,
Rainbow Six Siege, 2016-01-01,20112,359550,
Rainbow Six Siege, 2015-12-01,19009,359550,
Rainbow Six Siege, 2015-11-01,9375,359550,
Rainbow Six Siege, 2015-10-01,14,359550,
Rainbow Six Siege, 2015-09-01,3,359550,
Rainbow Six Siege, 2015-08-01,1,359550,
Rainbow Six Siege, 2015-07-01,3,359550,
Rainbow Six Siege, 2015-06-01,5,359550,
Rainbow Six Siege, 2015-05-01,1,359550,
Rocket League, 2023-11-01,36527,252950,
Rocket League, 2023-10-01,37897,252950,
Rocket League, 2023-09-01,44016,252950,
Rocket League, 2023-08-01,43061,252950,
Rocket League, 2023-07-01,40965,252950,
Rocket League, 2023-06-01,44277,252950,
Rocket League, 2023-05-01,43432,252950,
Rocket League, 2023-04-01,44325,252950,
Rocket League, 2023-03-01,51417,252950,
Rocket League, 2023-02-01,50456,252950,
Rocket League, 2023-01-01,50278,252950,
Rocket League, 2022-12-01,48924,252950,
Rocket League, 2022-11-01,43095,252950,
Rocket League, 2022-10-01,42576,252950,
Rocket League, 2022-09-01,47425,252950,
Rocket League, 2022-08-01,40753,252950,
Rocket League, 2022-07-01,43877,252950,
Rocket League, 2022-06-01,49082,252950,
Rocket League, 2022-05-01,44429,252950,
Rocket League, 2022-04-01,46824,252950,
Rocket League, 2022-03-01,48685,252950,
Rocket League, 2022-02-01,51741,252950,
Rocket League, 2022-01-01,55033,252950,
Rocket League, 2021-12-01,56293,252950,
Rocket League, 2021-11-01,62573,252950,
Rocket League, 2021-10-01,59640,252950,
Rocket League, 2021-09-01,66331,252950,
Rocket League, 2021-08-01,74810,252950,
Rocket League, 2021-07-01,66502,252950,
Rocket League, 2021-06-01,74758,252950,
Rocket League, 2021-05-01,89199,252950,
Rocket League, 2021-04-01,112848,252950,
Rocket League, 2021-03-01,94696,252950,
Rocket League, 2021-02-01,103907,252950,
Rocket League, 2021-01-01,112482,252950,
Rocket League, 2020-12-01,137538,252950,
Rocket League, 2020-11-01,128577,252950,
Rocket League, 2020-10-01,141040,252950,
Rocket League, 2020-09-01,147632,252950,
Rocket League, 2020-08-01,70357,252950,
Rocket League, 2020-07-01,70687,252950,
Rocket League, 2020-06-01,73205,252950,
Rocket League, 2020-05-01,79130,252950,
Rocket League, 2020-04-01,101011,252950,
Rocket League, 2020-03-01,119337,252950,
Rocket League, 2020-02-01,80454,252950,
Rocket League, 2020-01-01,81639,252950,
Rocket League, 2019-12-01,80374,252950,
Rocket League, 2019-11-01,63707,252950,
Rocket League, 2019-10-01,68747,252950,
Rocket League, 2019-09-01,59777,252950,
Rocket League, 2019-08-01,58409,252950,
Rocket League, 2019-07-01,62234,252950,
Rocket League, 2019-06-01,69866,252950,
Rocket League, 2019-05-01,69509,252950,
Rocket League, 2019-04-01,68319,252950,
Rocket League, 2019-03-01,61645,252950,
Rocket League, 2019-02-01,63093,252950,
Rocket League, 2019-01-01,64897,252950,
Rocket League, 2018-12-01,68214,252950,
Rocket League, 2018-11-01,63669,252950,
Rocket League, 2018-10-01,67454,252950,
Rocket League, 2018-09-01,76338,252950,
Rocket League, 2018-08-01,56658,252950,
Rocket League, 2018-07-01,83207,252950,
Rocket League, 2018-06-01,64787,252950,
Rocket League, 2018-05-01,66250,252950,
Rocket League, 2018-04-01,60866,252950,
Rocket League, 2018-03-01,63865,252950,
Rocket League, 2018-02-01,62836,252950,
Rocket League, 2018-01-01,60349,252950,
Rocket League, 2017-12-01,65452,252950,
Rocket League, 2017-11-01,60502,252950,
Rocket League, 2017-10-01,74645,252950,
Rocket League, 2017-09-01,74198,252950,
Rocket League, 2017-08-01,53196,252950,
Rocket League, 2017-07-01,73789,252950,
Rocket League, 2017-06-01,64075,252950,
Rocket League, 2017-05-01,82360,252950,
Rocket League, 2017-04-01,65894,252950,
Rocket League, 2017-03-01,74509,252950,
Rocket League, 2017-02-01,61629,252950,
Rocket League, 2017-01-01,69707,252950,
Rocket League, 2016-12-01,70617,252950,
Rocket League, 2016-11-01,55568,252950,
Rocket League, 2016-10-01,59596,252950,
Rocket League, 2016-09-01,80025,252950,
Rocket League, 2016-08-01,48478,252950,
Rocket League, 2016-07-01,59141,252950,
Rocket League, 2016-06-01,55782,252950,
Rocket League, 2016-05-01,48913,252950,
Rocket League, 2016-04-01,103129,252950,
Rocket League, 2016-03-01,45882,252950,
Rocket League, 2016-02-01,50853,252950,
Rocket League, 2016-01-01,46548,252950,
Rocket League, 2015-12-01,44916,252950,
Rocket League, 2015-11-01,37684,252950,
Rocket League, 2015-10-01,32121,252950,
Rocket League, 2015-09-01,34752,252950,
Rocket League, 2015-08-01,35777,252950,
Rocket League, 2015-07-01,28967,252950,
Rocket League, 2015-06-01,26,252950,
Rocket League, 2015-05-01,8,252950,
Rocket League, 2015-04-01,10,252950,
Rocket League, 2014-01-01,12,252950,
